episode,reward,return,hold_actions,buy_actions,sell_actions
60,1944.4760345037557,19.520264807420062,683,870,667
61,5696.083386427445,56.96083386427444,741,892,587
62,-109.1392409592645,-1.0913924095926397,750,830,640
63,-3793.6366359814283,-37.8971341550866,726,837,657
64,21343.49950261018,213.43499502610177,723,827,670
65,30859.86456692301,308.8569326043988,721,852,647
66,4410.239411176943,44.102394111769414,716,867,637
67,24132.257255237026,241.53833235016404,754,817,649
68,12342.629108929104,123.56752526266193,733,816,671
69,32710.516659886584,327.1051665988658,753,861,606
70,6133.518896339492,61.33518896339491,720,868,632
71,5608.771137718237,56.18637890096496,653,932,635
72,-1319.6089792500807,-13.196089792500809,752,837,631
73,-4766.214433953405,-47.66214433953403,712,846,662
74,66624.54988078,666.2454988078,762,830,628
75,26897.122938972658,268.97122938972655,765,822,633
76,540.9603473646002,5.4096034736460075,734,821,665
77,4158.625392272428,41.67575465889979,711,834,675
78,8109.589413279406,81.21037004690427,710,873,637
79,3650.9514474599873,36.59580605801238,747,867,606
80,-6017.349813191688,-60.14832265663075,718,867,635
81,19570.481650560047,195.7048165056005,708,873,639
82,-6516.552163670243,-65.16552163670262,731,820,669
83,16885.30236551505,169.02297337041935,686,843,691
84,-3063.6894820536336,-30.63689482053634,688,895,637
85,11026.47187932469,110.26471879324689,739,834,647
86,2659.2801600266994,26.672824544753727,736,880,604
87,13697.471558354537,137.12451410502672,711,874,635
88,-436.5816366335621,-4.365816366335529,723,852,645
89,2301.8152323151444,23.09591562919866,734,824,662
90,-3897.278470949025,-38.934207654557675,751,853,616
91,5806.635238176286,58.166270661333044,725,840,655
92,25514.67813432378,255.3712798203141,715,864,641
93,112313.76978698144,1123.1376978698145,701,886,633
94,53301.86590552745,533.4188083242085,732,837,651
95,1639.702525129378,16.470603152820274,724,877,619
96,4250.541993563254,42.5955017030349,731,843,646
97,6802.127648701611,68.12748755992818,753,851,616
98,864.64837960775,8.71516235782499,773,842,605
99,2424.073523248231,24.319271368288,751,824,645
100,9064.101490520476,90.76152456420436,729,868,623
101,22662.92848666323,226.83575661542227,760,833,627
102,10924.14568507425,109.37372438313164,746,841,633
103,-948.8147297514606,-9.488147297514605,719,829,672
104,12196.122189879181,122.10152995986392,717,851,652
105,12871.34621715773,128.85803851758882,768,840,612
106,6334.357023839548,63.34357023839547,720,845,655
107,-235.29264171290833,-2.3529264171290976,737,818,665
108,5886.386709449409,58.96428950601156,786,836,598
109,35924.7983585244,359.24798358524396,714,817,689
110,51540.702561188635,515.4070256118864,744,848,628
111,3090.6792454793376,30.98954239675791,727,872,621
112,10987.515107878698,109.87515107878698,711,839,670
113,6324.655482085651,63.349747655116786,740,856,624
114,-3209.0909790418073,-32.04798250476454,717,876,627
115,20311.733286295133,203.30894203183016,712,867,641
116,27166.595566414457,271.90089638558976,742,847,631
117,23319.260561037583,233.40322622264688,738,844,638
118,6962.041946796893,69.62041946796893,740,879,601
119,19754.665069442268,197.73473847516337,730,815,675
120,4921.48646171045,49.30918761712431,732,857,631
121,-1935.617222762212,-19.30519494872909,706,888,626
122,32607.266770494294,326.3420004711356,771,854,595
123,27550.038315441016,275.50038315441014,761,845,614
124,-6093.201655130473,-60.932016551304734,734,852,634
125,49665.81745778586,496.65817457785863,726,859,635
126,32074.598376006004,320.74598376006,726,863,631
127,-57.22876368897596,-0.5722876368897567,738,845,637
128,5644.910789641286,56.54800386931127,676,875,669
129,22632.098301984497,226.52725988218592,704,867,649
130,16478.249272593494,164.94986934173474,692,861,667
131,1313.8974670747648,13.21049306496056,749,846,625
132,11301.828797719329,113.15294295297372,742,844,634
133,41170.81105902047,412.03157597851697,749,852,619
134,-8038.761650495103,-80.38761650495108,707,843,670
135,12530.28801863348,125.44530060555252,714,862,644
136,7335.231300510838,73.35231300510839,731,842,647
137,8035.382340118627,80.46783023108152,742,838,640
138,6307.560793262664,63.178692706450846,752,836,632
139,11618.14174861924,116.18141748619242,689,886,645
140,6161.239941159965,61.71455924930767,726,857,637
141,371.78385484174396,3.7834015719979908,718,870,632
142,3114.8832085900594,31.23173502806511,710,829,681
143,2383.1157004904035,23.831157004904036,758,865,597
144,61.05490026775078,0.6105490026775184,704,875,641
145,-2265.3589742485865,-22.65358974248587,706,860,654
146,18692.381341948858,186.92381341948857,724,815,681
147,11981.783381562465,119.81783381562465,713,828,679
148,14151.062950757398,141.66329531047697,745,816,659
149,10080.114978778263,100.92808195974831,721,855,644
150,67692.41158123619,677.4152318521693,723,890,607
151,-2899.868977751831,-28.998689777518315,732,843,645
152,8845.694891605093,88.45694891605093,769,837,614
153,9263.944046252014,92.63944046252016,711,857,652
154,11052.947699159926,110.66255871849968,709,868,643
155,6768.625835792547,67.68625835792548,806,779,635
156,6815.284275174719,68.25913699147262,731,871,618
157,555.0565790850214,5.617287333939958,711,861,648
158,-3624.7946716240185,-36.20764721297963,746,810,664
159,12968.25548274074,129.82774376471022,711,846,663
160,15494.72324529323,155.1083919183342,735,850,635
161,20742.367168763078,207.42367168763076,703,864,653
162,13606.816439710456,136.06816439710454,734,817,669
163,69.16348418358211,0.7552849151683638,722,918,580
164,-4220.454679003235,-42.20454679003236,709,829,682
165,13104.795085527108,131.0479508552711,695,884,641
166,11701.205596094587,117.01205596094586,684,884,652
167,10389.291396059562,103.8929139605956,739,821,660
168,1229.027095186284,12.290270951862837,704,863,653
169,-6953.727693163091,-69.51802056976675,736,807,677
170,8147.624988947806,81.59096623738245,718,909,593
171,8963.902658121591,89.63902658121592,698,896,626
172,-4876.946828748403,-48.73708399751317,734,821,665
173,-3473.9883004105614,-34.69863021047481,727,847,646
174,19049.08551810022,190.67448279082043,713,867,640
175,21265.42366246445,212.8518743442043,735,810,675
176,16223.528699006361,162.40105344398518,733,858,629
177,7522.248830823621,75.33325147389387,746,838,636
178,50448.95028532531,504.87161802345355,737,851,632
179,-1436.4647424545237,-14.310514859512935,741,833,646
180,-4534.132840085187,-45.3067770852336,748,818,654
181,1249.0083181787013,12.561191393059467,754,833,633
182,593.984662624498,6.006814244927394,710,831,679
183,10341.572407678668,103.4157240767867,739,846,635
184,130537.93444206397,1306.2677250539755,750,806,664
185,18245.112611133223,182.45112611133223,694,884,642
186,-1126.704690963963,-11.210956262386883,713,859,648
187,3976.936105602469,39.76936105602471,750,835,635
188,256.46636881662744,2.629497756808963,729,848,643
189,42.059236255085125,0.484071102150363,696,885,639
190,9720.415577523483,97.32881418401217,730,873,617
191,24126.13893354065,241.47711045753226,702,868,650
192,17834.047089379314,178.5164178968548,720,857,643
193,22635.24334359456,226.55873017899756,768,828,624
194,2756.693601760544,27.56693601760545,734,859,627
195,107090.8696105087,1071.6488611097554,719,830,671
196,12617.565531055,126.31862743598185,747,839,634
197,-24.04452418188157,-0.17738436306801164,728,863,629
198,4062.2915508587193,40.622915508587184,723,861,636
199,3273.238088649463,32.81628483532113,710,860,650
200,6642.11344671603,66.52633404436013,751,834,635
201,10695.34954515142,107.08431669781339,754,836,630
202,6549.033558540166,65.49033558540167,696,889,635
203,28668.388971993503,286.92832370867546,735,836,649
204,6028.97924337788,60.39111621364286,749,798,673
205,1301.0098574714439,13.08153550264688,721,864,635
206,7636.018674988456,76.36018674988456,745,834,641
207,10684.725797902345,106.84725797902344,705,883,632
208,14249.083255047688,142.49083255047688,738,870,612
209,9762.45878280275,97.6245878280275,765,819,636
210,9412.35259421691,94.12352594216911,718,865,637
211,-2131.287236945146,-21.26313197689673,708,869,643
212,-142.01096650692034,-1.4201096650692135,729,805,686
213,31926.400386610097,319.529032680398,745,819,656
214,21482.910625969187,215.02811877679045,756,856,608
215,52095.37958924103,521.3463186149457,731,811,678
216,-265.2176372882441,-2.652176372882442,722,853,645
217,33473.27393636314,334.73273936363137,722,859,639
218,10285.443011356667,102.85443011356668,728,880,612
219,13243.859954930813,132.5855306616082,759,826,635
220,16793.510992632375,167.93510992632378,749,829,642
221,5838.352834061823,58.48364711621841,714,868,638
222,-119.16215739362815,-1.1916215739362856,732,862,626
223,1672.7040882445326,16.727040882445323,716,849,655
224,9402.468524550095,94.02468524550096,738,819,663
225,8132.519414346119,81.3251941434612,710,816,694
226,31704.424521994188,317.30787086106744,761,827,632
227,14605.329334642869,146.0532933464287,742,858,620
228,-6206.416512989882,-62.040184799504814,728,892,600
229,17904.97822426528,179.0497822426528,679,818,723
230,6972.529179707952,69.83258002699296,728,853,639
231,-3921.269896472537,-39.174273566481844,740,871,609
232,19682.617026993037,197.01380261430907,753,817,650
233,136822.6374156932,1369.1544822021597,704,834,682
234,63220.94037867093,632.2094037867093,738,855,627
235,21605.05420403253,216.05054204032533,707,879,634
236,20230.263992560904,202.4937341036915,741,839,640
237,53062.51090141281,531.0237452513601,697,837,686
238,24498.441799516026,245.20249255059338,752,863,605
239,32633.277793674126,326.60227512607946,720,858,642
240,-6032.509620954203,-60.32509620954215,767,846,607
241,6508.152145478456,65.08152145478456,722,897,601
242,-1227.134109135719,-12.215885287290929,739,816,665
243,23413.846255849356,234.13846255849356,710,862,648
244,11939.851273561122,119.5372008346435,724,825,671
245,1046.7640800497147,10.53747056787422,766,843,611
246,12763.463222152513,127.77852660815098,723,830,667
247,58426.389990192416,584.6964427588952,711,898,611
248,-3226.8441090821734,-32.22562602780018,758,853,609
249,13888.804481766845,139.03905280949215,743,850,627
250,4537.644757152171,45.46834419792256,719,845,656
251,20605.454136986096,206.05454136986094,718,866,636
252,-4012.6091116840353,-40.12609111684034,734,828,658
253,10756.166523977616,107.69287092765963,745,819,656
254,28900.16892093522,289.0016892093522,710,869,641
255,50835.642388938264,508.74098345139294,707,874,639
256,37168.225360821074,371.98041750314576,724,863,633
257,16119.485236454937,161.3599611298723,726,868,626
258,-3901.56480136792,-38.97709805387193,779,814,627
259,16645.718754586134,166.45718754586136,781,813,626
260,17160.252462625056,171.60252462625056,708,889,623
261,1927.6338137149378,19.351736135018704,716,868,636
262,19643.214333283642,196.6195266014753,734,842,644
263,-2290.9764542316943,-22.909764542316914,762,827,631
264,-1170.4310121208819,-11.648495880586363,734,861,625
265,24072.624657281332,240.72624657281332,736,893,591
266,1345.2391380990593,13.45239138099059,719,848,653
267,2625.4430781477095,26.33423983205434,739,845,636
268,4740.948771264846,47.50266948209294,772,831,617
269,-3060.800554995404,-30.564140877954483,753,824,643
270,-2939.5996483616136,-29.351365665887908,749,858,613
271,18528.60101053815,185.28601010538148,730,868,622
272,6500.239181919591,65.00239181919592,727,840,653
273,26646.22424896354,266.6938937945796,728,853,639
274,51414.06826231292,514.5288985811565,717,839,664
275,34101.03639354701,341.0103639354701,722,850,648
276,-7817.629775568383,-78.16250236691673,723,890,607
277,11017.026160016729,110.30311625670532,747,849,624
278,6867.758897352633,68.78421492040448,761,842,617
279,-3028.407594253924,-30.284075942539168,715,894,611
280,2009.3294709420825,20.169209128995092,729,874,617
281,7911.673466161072,79.1167346616107,741,816,663
282,65854.10025029993,659.020498049088,715,883,622
283,23784.932487662263,238.0628891348405,733,835,652
284,642.3498838883788,6.490772188015903,771,830,619
285,6872.890654482846,68.72890654482846,751,812,657
286,33503.016889647064,335.3051639563445,706,843,671
287,1738.599107813996,17.385991078139963,726,838,656
288,20593.217549499474,205.9321754949947,704,886,630
289,36020.80677079996,360.4989784405927,725,869,626
290,2670.7586668672066,26.707586668672057,715,871,634
291,5582.869339297851,55.92719718405663,742,856,622
292,6673.437612610473,66.73437612610473,725,844,651
293,352.89052558564254,3.594348849278295,721,865,634
294,-4667.97646765797,-46.646059424959006,747,829,644
295,2276.661855746712,22.766618557467112,726,827,667
296,-2244.1979255758724,-22.392952604084513,758,845,617
297,-1399.8407712884455,-13.998407712884454,744,830,646
298,7575.2337105178485,75.75233710517848,739,809,672
299,328.0326977315344,3.280326977315351,715,865,640
300,-4828.785170392483,-48.25516297028377,742,861,617
301,-1163.4040212769214,-11.578181552520107,731,848,641
302,40853.70369758157,408.858497837452,695,848,677
303,877.8573102413065,8.778573102413056,707,858,655
304,16956.036948600446,169.73076633488154,741,792,687
305,28574.312685998724,285.9869661655137,703,862,655
306,1695.3963527044289,17.027893485245094,696,851,673
307,3480.6456820662297,34.806456820662305,741,872,607
308,43311.44280343155,433.1144280343155,708,839,673
309,13940.13190219913,139.4013190219913,770,844,606
310,42895.083510041935,428.95083510041934,765,850,605
311,70.23638704989571,0.7023638704989565,762,814,644
312,44737.028778534695,447.37028778534693,743,821,656
313,1570.604126522836,15.706041265228365,735,862,623
314,6628.756537936464,66.28756537936465,717,845,658
315,1431.3028840302923,14.313028840302922,758,846,616
316,2535.295735848191,25.43219656182636,697,877,646
317,2693.1339274833026,26.93133927483302,703,860,657
318,945.8749229021523,9.458749229021524,760,818,642
319,1622.1987974501044,16.22198797450105,726,837,657
320,4002.05914251998,40.020591425199804,764,830,626
321,6440.080395447614,64.50472642275334,718,841,661
322,117185.08785486859,1172.6548520050194,754,820,646
323,17213.477095198654,172.13477095198652,746,843,631
324,33773.40479787877,338.01075223826035,744,842,634
325,-1762.7542050942957,-17.627542050942925,712,888,620
326,-2795.612487409251,-27.95612487409255,737,858,625
327,3496.1262520111923,35.046575409012284,787,793,640
328,-1846.6800163298085,-18.466800163298068,728,852,640
329,-1786.9745541346747,-17.817828649468648,740,832,648
330,2149.01739213954,21.566971348425223,711,889,620
331,70180.83729311377,702.3152190243198,737,825,658
332,-2349.6241578146783,-23.447881355955445,709,864,647
333,1153.052047774896,11.530520477748961,712,866,642
334,6838.754338981558,68.49398599055279,704,848,668
335,23920.16738747465,239.2016738747465,766,800,654
336,24316.271089697177,243.3796338990453,753,780,687
337,206.5190858660426,2.129709196187246,760,844,616
338,12865.661936341421,128.80115977745467,748,831,641
339,8836.02497236921,88.47931764553762,700,913,607
340,4383.117040805644,43.92209022039595,734,866,620
341,-7178.073002016534,-71.7628918094101,734,828,658
342,-2962.192508747502,-29.57743708570377,730,858,632
343,4422.823795366519,44.22823795366519,713,863,644
344,55865.91452249205,559.0755025813241,772,844,604
345,76577.8428358695,766.3257117605516,740,841,639
346,19860.637445279124,198.7951321153452,778,802,640
347,-1124.2031649039527,-11.185925188922374,735,837,648
348,19113.35273486207,191.31756120996783,728,848,644
349,1893.4728417704282,19.009910474262036,715,864,641
350,16444.800056257674,164.44800056257677,753,846,621
351,2235.2368758659723,22.429711203800572,711,867,642
352,4216.936899439073,42.259238334344815,756,826,638
353,-908.6344826559816,-9.028875694910443,733,823,664
354,5639.352727599948,56.39352727599947,696,886,638
355,9890.380610212502,99.02953890867252,768,808,644
356,4996.8832892431055,49.96883289243106,702,841,677
357,-5819.079799900865,-58.19079799900875,740,849,631
358,14166.330419946273,141.66330419946274,743,850,627
359,5773.103404408386,57.83074035930549,742,810,668
360,-325.012995412857,-3.188971583495259,740,852,628
361,47741.47816023267,477.77978206388445,747,840,633
362,13922.379998108263,139.37502021338491,711,884,625
363,27298.962737643604,273.22540482877423,727,855,638
364,14352.231124291447,143.52231124291447,689,883,648
365,28087.873707619518,280.8787370761952,756,844,620
366,7527.7445137621635,75.38824304306901,693,853,674
367,18438.862532337524,184.38862532337527,777,796,647
368,2988.3303890523166,29.965406855980902,711,849,660
369,5362.190192940032,53.62190192940033,733,865,622
370,2841.5219869951416,28.496394817349714,742,810,668
371,28819.73639580694,288.442754657329,746,833,641
372,-2242.724091669832,-22.42724091669832,718,850,652
373,836.301182182604,8.431511192799857,709,829,682
374,5449.598855991007,54.49598855991007,680,847,693
375,100524.36625709047,1005.942318822573,735,861,624
376,-939.7812971029689,-9.340540727336954,737,847,636
377,32271.876386791926,322.98597653520284,736,829,655
378,52141.44861224214,521.8073000604779,701,836,683
379,1566.4089271506828,15.664089271506842,735,835,650
380,7413.435013704988,74.24442545932813,729,854,637
381,-3877.8479673414267,-38.73977979268992,720,868,632
382,5718.016022764654,57.27951831971272,715,857,648
383,1009.033693374513,10.159928196515299,731,850,639
384,29609.78404413184,296.34822525859295,741,841,638
385,3872.7737142092537,38.727737142092586,766,824,630
386,4330.944890369785,43.30944890369777,715,883,622
387,11778.104004324847,117.78104004324845,721,813,686
388,13685.352991138527,137.0032518279239,697,847,676
389,5868.385571308672,58.784164334241694,762,839,619
390,42071.8759840914,421.0479211193217,705,860,655
391,6985.5529893447565,69.96290045060094,685,867,668
392,41985.7472946688,420.1860897809215,753,822,645
393,11088.346455974897,111.01677005235446,748,823,649
394,11130.855286906517,111.44212707219565,738,853,629
395,1669.0747516744996,16.764511088548485,732,863,625
396,11839.424621883627,118.5322994921699,753,827,640
397,4095.174502751939,41.040844672404916,736,862,622
398,8882.533391781555,88.82533391781556,697,873,650
399,7429.176619184007,74.29176619184008,756,833,631
400,-4492.66192274129,-44.89180576221945,709,879,632
401,45240.9941317786,452.7591355018881,708,880,632
402,59946.78970294708,599.9100507695466,723,858,639
403,51533.35385142391,515.7225085107231,735,843,642
404,57846.410532689304,578.8929819671956,731,827,662
405,24214.427353967214,242.14427353967216,748,859,613
406,9992.618028216624,100.05255936078625,766,806,648
407,9126.589054802804,91.38679520886224,736,850,634
408,19086.53576210554,190.8653576210554,747,833,640
409,5359.641061102509,53.59641061102509,727,855,638
410,7082.677956979569,70.93476408175493,710,865,645
411,-7649.0819457486705,-76.49081945748671,736,867,617
412,4023.7740238735114,40.32638854069393,755,843,622
413,11065.036876528513,110.65036876528511,738,852,630
414,8863.636409596344,88.63636409596343,736,854,630
415,39957.308163732305,399.8888761254265,756,837,627
416,-3311.7073322584647,-33.117073322584645,784,841,595
417,-1293.9499748483368,-12.884466306687713,703,875,642
418,11928.926482867006,119.42788386896379,734,856,630
419,44330.866492237255,443.3086649223726,721,849,650
420,-2443.941514659723,-24.43941514659723,729,780,711
421,23772.212721694937,237.72212721694936,708,843,669
422,-3793.250720729745,-37.893272563088644,735,854,631
423,7635.715026645215,76.35715026645215,728,864,628
424,-1223.9786030684336,-12.18431027975827,763,820,637
425,145408.16747109804,1454.0816747109805,715,828,677
426,16267.883682860102,162.84488366311024,732,863,625
427,18301.264138435854,183.19154180052956,729,849,642
428,3678.8326631288473,36.788326631288484,764,831,625
429,2566.744801944349,25.667448019443494,749,809,662
430,16728.49939481289,167.2849939481289,758,841,621
431,23202.016738663813,232.23004686704618,715,868,637
432,30700.242610992034,307.00242610992035,767,816,637
433,-6807.0733554351,-68.05055014831207,760,849,611
434,6547.083142860585,65.47083142860586,753,821,646
435,18348.087914363008,183.66007554633228,727,881,612
436,32931.95116073133,329.59089679675645,687,871,662
437,58751.023247508085,587.9448274320765,727,847,646
438,10942.895501634248,109.42895501634248,761,827,632
439,3707.158753684562,37.071587536845584,696,864,660
440,15954.098741875034,159.54098741875035,707,881,632
441,-754.5570406248426,-7.487127306850905,688,888,644
442,15916.091290336859,159.1609129033686,709,880,631
443,5685.144702455747,56.851447024557466,715,847,658
444,10779.000289676907,107.92135292344133,742,867,611
445,5309.036891211228,53.18714172966625,714,853,653
446,-2136.4910888383192,-21.315203390870373,716,850,654
447,4057.1050869827177,40.571050869827175,734,851,635
448,15734.602862741627,157.3460286274163,698,848,674
449,4998.043031631518,50.075237252393556,721,844,655
450,18678.602486141834,186.9673105416225,736,863,621
451,50116.52821296682,501.1652821296682,712,852,656
452,7562.294980784525,75.73396611671444,713,874,633
453,-1236.0765945372113,-12.305366669323558,748,841,631
454,32336.01103033634,323.3601103033634,723,883,614
455,838.6935239723407,8.455449733376575,726,798,696
456,1960.8013127179174,19.683620786332455,732,847,641
457,13041.392645056996,130.5595777088741,738,870,612
458,55061.77287613144,550.6177287613144,705,873,642
459,40839.81808114316,408.39818081143153,719,863,638
460,34796.78768639787,347.96787686397863,735,825,660
461,20145.60321045026,201.6465911174745,717,836,667
462,-3331.9844907544784,-33.27769446706256,726,849,645
463,-6229.596136959082,-62.29596136959081,694,853,673
464,7301.717185805002,73.01717185805003,745,846,629
465,-67.13875402153099,-0.6713875402153069,725,857,638
466,12879.56914524066,128.9403197779074,767,844,609
467,15295.945991892444,153.11936285623685,731,845,644
468,31934.32138510381,319.34321385103806,700,870,650
469,26579.351926664298,266.0247478524382,734,846,640
470,26455.437245666326,264.7848177421828,702,856,662
471,13648.634560386527,136.6358354126609,735,838,647
472,16195.787419780325,161.95787419780325,708,840,672
473,9520.248690469929,95.32588000111384,770,784,666
474,-1031.3571718708308,-10.256878352412247,729,846,645
475,-6049.411603795725,-60.49411603795731,736,857,627
476,1302.9598066769322,13.029598066769331,729,829,662
477,28726.55611722679,287.51036285223364,774,832,614
478,-292.59248092822054,-2.864561499268581,741,830,649
479,103692.64196196897,1037.6451034517295,730,814,676
480,25746.105117398743,257.68701256746857,725,816,679
481,19086.195474909666,191.0458169416065,773,863,584
482,-4558.435725017337,-45.58435725017338,721,829,670
483,12467.194674222083,124.81396833029387,721,856,643
484,12739.53738855135,127.53911703007587,746,821,653
485,-5896.8993877660805,-58.96899387766086,738,845,637
486,14736.295502797682,147.36295502797682,738,820,662
487,128424.41940343691,1285.1192145323364,758,851,611
488,27747.337352128052,277.4733735212805,734,842,644
489,18494.815613765382,185.12828004827085,715,857,648
490,-6740.652490627467,-67.38592163487948,757,829,634
491,198396.06174473872,1983.9606174473872,682,887,651
492,16854.31050169813,168.71285882378092,734,805,681
493,7834.941652095975,78.46215630771766,719,877,624
494,3281.8579714088046,32.81857971408804,757,817,646
495,14331.975526442053,143.31975526442054,734,846,640
496,35270.29753974334,352.9891419456989,747,827,646
497,8650.761716856367,86.62551398818033,757,854,609
498,5692.8313317837,57.02751221024074,706,850,664
499,-3717.0291117851484,-37.17029111785146,768,812,640
500,30082.83143358479,301.0816894214874,744,815,661
